####
# derived from Social Security Administration records
# from 1960 to 2012
# This file contains unisex names
# columns: Name, number_of_female_uses,number_of_male_uses
# assign gender via ratio of male/female uses
Chappell      5.00000      17.0000
Chaquan      5.00000      26.0000
Chaquille      5.00000      22.0000
Charis      3125.00      46.0000
Charity      29561.0      39.0000
Charle      105.000      414.000
Charlee      5648.00      148.000
Charlene      52105.0      178.000
Charles      3916.00      732976.
Charleston      212.000      1533.00
Charley      4116.00      3693.00
Charli      3806.00      109.000
Charlie      8001.00      39582.0
Charlotte      98278.0      136.000
Charlton      5.00000      2328.00
Charly      1509.00      878.000
Charmaine      9305.00      20.0000
Charo      238.000      6.00000
Charon      715.000      210.000
Charone      16.0000      5.00000
Charron      304.000      50.0000
Chas      5.00000      1220.00
Chase      3116.00      133559.
Chasity      23215.0      23.0000
Chaska      10.0000      59.0000
Chastain      5.00000      5.00000
Chasten      5.00000      224.000
Chastin      121.000      367.000
Chatham      21.0000      64.0000
Chau      359.000      107.000
Chaun      11.0000      412.000
Chauncey      476.000      5689.00
Chauncy      33.0000      983.000
Chavez      8.00000      754.000
Chavon      671.000      55.0000
Chawn      40.0000      187.000
Chay      54.0000      366.000
Chaya      9578.00      10.0000
Chayan      5.00000      27.0000
Chayanne      223.000      386.000
Chayce      231.000      1155.00
Chayden      6.00000      202.000
Chayne      25.0000      228.000
Chayse      702.000      1505.00
Chayton      6.00000      1243.00
Chaz      160.000      8880.00
Chazz      29.0000      1191.00
Che      363.000      1901.00
Chea      80.0000      15.0000
Chee      209.000      236.000
Chelsea      153909.      390.000
Chelsey      30555.0      65.0000
Chen      47.0000      123.000
Chene      64.0000      11.0000
Cheney      208.000      108.000
Cheng      38.0000      600.000
Cher      1461.00      110.000
Cheri      23612.0      12.0000
Cherie      19862.0      21.0000
Cherokee      2199.00      322.000
Cheron      567.000      99.0000
Cherron      316.000      5.00000
Cherry      4365.00      16.0000
Cheryl      194930.      541.000
Chesley      545.000      684.000
Chesney      1732.00      100.000
Chester      45.0000      16333.0
Chevelle      1934.00      150.000
Chevie      35.0000      7.00000
Chevis      11.0000      252.000
Chevon      555.000      63.0000
Chevy      380.000      1876.00
Chey      72.0000      76.0000
Cheyene      720.000      22.0000
Cheyenne      62430.0      2422.00
Cheyne      114.000      893.000
Cheyney      28.0000      5.00000
Chez      27.0000      108.000
Chezarae      6.00000      9.00000
Chezare      5.00000      15.0000
Chi      559.000      454.000
Chia      214.000      69.0000
Chiante      74.0000      5.00000
Chianti      388.000      20.0000
Chidera      268.000      144.000
Chigozie      6.00000      110.000
Chika      322.000      28.0000
Child      53.0000      78.0000
Chimere      817.000      5.00000
China      3935.00      10.0000
Chinelo      125.000      5.00000
Chinemerem      5.00000      22.0000
Ching      30.0000      84.0000
Chiquita      5534.00      6.00000
Chiron      5.00000      30.0000
Chisom      298.000      142.000
Chloe      158942.      264.000
Chong      148.000      331.000
Chosen      15.0000      40.0000
Choua      390.000      86.0000
Choya      16.0000      43.0000
Choyce      28.0000      19.0000
Chris      14568.0      102420.
Chrishaun      5.00000      220.000
Chrishawn      48.0000      439.000
Chrisna      10.0000      6.00000
Chriss      89.0000      279.000
Christ      42.0000      1409.00
Christa      30263.0      27.0000
Christain      305.000      1852.00
Christan      1360.00      1336.00
Christen      10823.0      1826.00
Christi      18505.0      22.0000
Christia      631.000      82.0000
Christian      18510.0      364421.
Christiane      1895.00      6.00000
Christie      39118.0      266.000
Christien      136.000      837.000
Christin      10859.0      940.000
Christina      429773.      1949.00
Christine      352063.      1324.00
Christion      17.0000      1091.00
Christon      231.000      1006.00
Christopher      8868.00  1.86978e+06
Christy      88152.0      641.000
Christyan      5.00000      243.000
Christyn      952.000      6.00000
Chrys      67.0000      15.0000
Chrystal      13866.0      5.00000
Chrystian      65.0000      641.000
Chudney      76.0000      5.00000
Chue      5.00000      329.000
Chung      11.0000      192.000
Chyanne      2649.00      5.00000
Chyenne      1316.00      5.00000
Chyler      193.000      47.0000
Cian      22.0000      1900.00
Ciara      31470.0      7.00000
Ciaran      30.0000      1196.00
Cidney      817.000      17.0000
Ciel      119.000      19.0000
Cielo      2237.00      32.0000
Ciera      11051.0      5.00000
Cierra      26673.0      36.0000
Cimarron      6.00000      42.0000
Cincere      96.0000      362.000
Cindy      164766.      625.000
Cinsere      5.00000      42.0000
Cinthia      5220.00      6.00000
Cire      127.000      134.000
Cj      126.000      997.000
Claiborne      17.0000      401.000
Clair      2100.00      883.000
Claire      99733.0      167.000
Clancey      23.0000      66.0000
Clancy      436.000      836.000
Clara      38520.0      50.0000
Clare      14926.0      138.000
Clarence      370.000      43229.0
Clarissa      31754.0      21.0000
Clark      78.0000      18302.0
Clarke      396.000      1525.00
Clary      85.0000      30.0000
Claude      146.000      13748.0
Claudell      16.0000      212.000
Claudia      66592.0      440.000
Claudie      135.000      186.000
Claudio      27.0000      3950.00
Clay      49.0000      24865.0
Clayton      336.000      81490.0
Clemence      23.0000      7.00000
Clemmie      73.0000      160.000
Cleo      2579.00      1310.00
Cleotha      10.0000      216.000
Cleveland      22.0000      5987.00
Clifford      324.000      47201.0
Clifton      170.000      26758.0
Climmie      17.0000      5.00000
Clint      54.0000      26672.0
Clinton      258.000      55290.0
Clover      1353.00      6.00000
Clovis      8.00000      525.000
Clyde      94.0000      19688.0
Cobi      135.000      437.000
Cobie      57.0000      313.000
Coby      312.000      7761.00
Coda      57.0000      419.000
Codee      180.000      251.000
Codey      28.0000      3093.00
Codi      3058.00      1785.00
Codie      1565.00      2464.00
Cody      4700.00      273310.
Coey      5.00000      5.00000
Cohen      60.0000      7492.00
Coi      10.0000      17.0000
Cola      6.00000      5.00000
Colbe      6.00000      108.000
Colbee      10.0000      5.00000
Colbey      28.0000      495.000
Colbi      390.000      64.0000
Colbie      1154.00      292.000
Colby      3494.00      46572.0
Cole      401.000      113984.
Coleman      19.0000      9696.00
Coley      209.000      1008.00
Colie      79.0000      70.0000
Colin      425.000      106424.
Colleen      101193.      276.000
Collen      420.000      561.000
Collie      12.0000      167.000
Collier      56.0000      906.000
Collin      400.000      67282.0
Collins      598.000      1403.00
Collyn      142.000      664.000
Colt      11.0000      10414.0
Colton      142.000      86254.0
Colyn      10.0000      625.000
Concepcion      1951.00      433.000
Conda      89.0000      5.00000
Conlee      12.0000      31.0000
Conley      183.000      1276.00
Connar      31.0000      523.000
Connelly      74.0000      74.0000
Conner      749.000      44787.0
Connie      94259.0      977.000
Connolly      5.00000      5.00000
Connor      1449.00      169287.
Conny      241.000      11.0000
Conor      69.0000      18809.0
Constance      30440.0      66.0000
Constant      21.0000      31.0000
Constantine      16.0000      2864.00
Consuelo      6523.00      5.00000
Cooper      1125.00      55663.0
Copeland      19.0000      297.000
Copper      29.0000      93.0000
Cora      23558.0      14.0000
Coral      6114.00      32.0000
Corban      6.00000      2356.00
Corbie      12.0000      5.00000
Corbin      470.000      25038.0
Corby      160.000      1126.00
Corbyn      232.000      1547.00
Cordae      5.00000      400.000
Corde      5.00000      518.000
Cordell      18.0000      7608.00
Cordero      9.00000      1617.00
Cordie      46.0000      6.00000
Cordney      12.0000      190.000
Coree      363.000      166.000
Coren      104.000      130.000
Corey      8550.00      175133.
Cori      10518.0      1107.00
Corian      21.0000      251.000
Corie      3380.00      967.000
Corin      1585.00      742.000
Corinne      23971.0      15.0000
Corinthian      185.000      605.000
Corley      255.000      187.000
Corliss      750.000      51.0000
Cornelia      3130.00      5.00000
Cornelius      204.000      16083.0
Cornell      54.0000      6534.00
Corren      25.0000      5.00000
Correy      46.0000      1055.00
Corri      647.000      27.0000
Corrie      5898.00      1048.00
Corrigan      31.0000      164.000
Corrin      1883.00      98.0000
Corry      292.000      1973.00
Cortez      33.0000      8307.00
Cortland      27.0000      1342.00
Cortlyn      281.000      10.0000
Cortney      16809.0      2994.00
Cory      6027.00      121963.
Coti      49.0000      11.0000
Cotie      18.0000      17.0000
Coty      768.000      5352.00
Courage      12.0000      108.000
Courtenay      1118.00      224.000
Courteney      1124.00      5.00000
Courtland      193.000      2551.00
Courtlin      13.0000      46.0000
Courtlyn      613.000      10.0000
Courtnay      467.000      10.0000
Courtnee      1575.00      8.00000
Courtney      254047.      19345.0
Courtny      500.000      5.00000
Covey      5.00000      118.000
Coy      143.000      6156.00
Cozy      5.00000      5.00000
Craig      780.000      204203.
Crawford      7.00000      1078.00
Cree      612.000      175.000
Creedence      13.0000      81.0000
Creighton      11.0000      2194.00
Crimson      647.000      158.000
Cris      646.000      1928.00
Crispin      5.00000      1099.00
Criss      55.0000      340.000
Cristal      14763.0      55.0000
Cristan      203.000      155.000
Cristen      2611.00      126.000
Cristian      1095.00      54950.0
Cristin      4202.00      120.000
Cristina      47669.0      270.000
Cristobal      11.0000      5539.00
Criston      19.0000      72.0000
Cristy      7359.00      46.0000
Crosby      221.000      1452.00
Crosley      6.00000      20.0000
Cruz      1414.00      13378.0
Crystal      312423.      1164.00
Cuba      11.0000      27.0000
Cullen      88.0000      10322.0
Curley      20.0000      544.000
Curlie      10.0000      17.0000
Curran      30.0000      978.000
Currie      54.0000      47.0000
Curry      85.0000      785.000
Curtis      854.000      136676.
Cuyler      10.0000      537.000
Cy      10.0000      2556.00
Cyan      855.000      130.000
Cydney      4357.00      25.0000
Cyle      15.0000      1896.00
Cyncere      104.000      180.000
Cynthia      367220.      1324.00
Cypress      340.000      243.000
Cyprus      5.00000      69.0000
Cyril      10.0000      2518.00
Cyrille      6.00000      6.00000
Da      116.000      186.000
Dabney      274.000      52.0000
Dace      13.0000      330.000
Dacoda      116.000      515.000
Dacota      167.000      474.000
Dacotah      32.0000      76.0000
Dae      51.0000      117.000
Daebreon      13.0000      5.00000
Daegan      38.0000      634.000
Daelin      51.0000      301.000
Daelyn      842.000      357.000
Daelynn      513.000      16.0000
Daeshawn      5.00000      688.000
Dagan      10.0000      953.000
Dagen      27.0000      275.000
Dahn      16.0000      5.00000
Dai      64.0000      115.000
Daijon      5.00000      584.000
Dail      8.00000      56.0000
Dailen      5.00000      255.000
Dailey      141.000      10.0000
Dailin      79.0000      26.0000
Daily      115.000      10.0000
Dailyn      647.000      195.000
Dailynn      194.000      5.00000
Daina      2090.00      5.00000
Daine      216.000      282.000
Daire      6.00000      49.0000
Daisy      64197.0      323.000
Dajah      1890.00      7.00000
Dajon      70.0000      1500.00
Dajour      23.0000      534.000
Dakarai      18.0000      976.000
Dakari      75.0000      1261.00
Dakkota      6.00000      41.0000
Dakoda      580.000      2483.00
Dakodah      23.0000      32.0000
Dakota      25488.0      80490.0
Dakotah      1596.00      2748.00
Dakotta      33.0000      56.0000
Dalas      10.0000      19.0000
Dale      4690.00      89332.0
Dalen      16.0000      1584.00
Daley      352.000      73.0000
Dali      82.0000      27.0000
Dalia      9343.00      6.00000
Dalin      27.0000      405.000
Dalis      123.000      5.00000
Dallas      7886.00      34546.0
Dallis      432.000      365.000
Dallyn      11.0000      173.000
Dalton      351.000      69033.0
Daly      227.000      28.0000
Dalyn      355.000      692.000
Dalynn      331.000      44.0000
Dalys      17.0000      7.00000
Damani      381.000      1643.00
Damar      5.00000      914.000
Damarea      10.0000      148.000
Damari      536.000      2228.00
Damaria      300.000      69.0000
Damarie      44.0000      80.0000
Damaris      10166.0      484.000
Dameron      15.0000      39.0000
Damian      306.000      63733.0
Damie      18.0000      6.00000
Damien      254.000      48044.0
Damilola      129.000      37.0000
Damion      39.0000      15149.0
Damon      311.000      54874.0
Damond      5.00000      1968.00
Damoni      192.000      432.000
Damonie      46.0000      77.0000
Dan      194.000      34653.0
Dana      164651.      29423.0
Danae      5967.00      6.00000
Danai      252.000      5.00000
Danari      8.00000      30.0000
Dandra      599.000      60.0000
Dandre      37.0000      6699.00
Dandrea      864.000      175.000
Dandy      5.00000      76.0000
Dane      333.000      25583.0
Daneal      6.00000      21.0000
Daneil      32.0000      937.000
Danel      137.000      226.000
Danell      1092.00      366.000
Danelle      6510.00      46.0000
Dang      6.00000      293.000
Dangel      15.0000      15.0000
Dani      5511.00      650.000
Dania      5984.00      5.00000
Danial      76.0000      5637.00
Danie      205.000      367.000
Danieal      29.0000      18.0000
Daniel      6652.00  1.35265e+06
Daniela      50475.0      163.000
Daniele      3483.00      706.000
Daniell      2043.00      747.000
Daniella      22973.0      6.00000
Danielle      358000.      1895.00
Danila      103.000      20.0000
Danile      5.00000      160.000
Danis      5.00000      77.0000
Dann      748.000      416.000
Danna      13183.0      72.0000
Danne      336.000      51.0000
Dannel      20.0000      96.0000
Dannell      229.000      137.000
Danner      5.00000      269.000
Danni      1586.00      45.0000
Dannie      699.000      3002.00
Danniel      186.000      1532.00
Dannon      92.0000      460.000
Danny      985.000      136530.
Danon      10.0000      261.000
Danta      10.0000      398.000
Dante      453.000      34830.0
Danuel      5.00000      193.000
Dany      103.000      908.000
Danya      2852.00      29.0000
Danyal      176.000      405.000
Danyale      915.000      50.0000
Danye      12.0000      41.0000
Danyel      2482.00      592.000
Danyell      2476.00      324.000
Danyelle      5566.00      37.0000
Danyl      59.0000      60.0000
Dao      88.0000      189.000
Daphne      24114.0      7.00000
Daquan      6.00000      7216.00
Dara      10480.0      558.000
Darae      12.0000      6.00000
Daran      5.00000      551.000
Darby      6673.00      2229.00
Darcel      724.000      97.0000
Darcell      357.000      164.000
Darcey      1702.00      72.0000
Darcus      80.0000      11.0000
Darcy      17504.0      1699.00
Dare      10.0000      26.0000
Darean      26.0000      56.0000
Dareen      223.000      10.0000
Darein      5.00000      16.0000
Darel      5.00000      972.000
Darell      10.0000      3093.00
Darelle      11.0000      274.000
Daren      131.000      9863.00
Dareon      7.00000      371.000
Dari      412.000      26.0000
Daria      6084.00      5.00000
Darian      5977.00      13633.0
Darice      897.000      13.0000
Dariel      320.000      2006.00
Dariell      10.0000      16.0000
Darien      1647.00      8866.00
Darin      338.000      31682.0
Darion      561.000      6328.00
Daris      65.0000      766.000
Darius      272.000      46143.0
Dariyan      23.0000      19.0000
Dariyon      10.0000      176.000
Darla      26196.0      21.0000
Darlene      66530.0      206.000
Darlin      546.000      29.0000
Darly      54.0000      103.000
Darlyn      981.000      21.0000
Darnel      44.0000      906.000
Darnell      1209.00      22871.0
Darnelle      197.000      350.000
Daron      160.000      6869.00
Darragh      28.0000      140.000
Darrean      18.0000      16.0000
Darrein      7.00000      28.0000
Darrel      45.0000      11802.0
Darrell      648.000      83836.0
Darrelle      64.0000      221.000
Darren      532.000      96775.0
Darrian      954.000      3075.00
Darrick      11.0000      7560.00
Darrie      11.0000      92.0000
Darriel      154.000      393.000
Darriell      49.0000      11.0000
Darrien      361.000      2856.00
Darrin      127.000      28744.0
Darrion      149.000      3839.00
Darris      5.00000      1454.00
Darron      5.00000      5677.00
Darryan      19.0000      15.0000
Darryl      720.000      67981.0
Darryn      33.0000      1518.00
Darshan      11.0000      579.000
Darwin      43.0000      10333.0
Dary      24.0000      101.000
Daryan      260.000      384.000
Daryen      14.0000      32.0000
Daryian      11.0000      6.00000
Daryl      1941.00      38719.0
Daryle      33.0000      1576.00
Daryn      829.000      2194.00
Dasani      846.000      303.000
Dash      6.00000      752.000
Dashae      238.000      5.00000
Dashan      10.0000      205.000
Dashane      5.00000      10.0000
Dashaun      32.0000      2524.00
Dashawn      541.000      7758.00
Dashay      283.000      24.0000
Dashel      6.00000      290.000
Dashell      47.0000      23.0000
Dashiell      11.0000      1453.00
Dashon      33.0000      1415.00
Dasmine      51.0000      36.0000
Datril      5.00000      6.00000
Daun      471.000      5.00000
Daune      80.0000      45.0000
Daurice      17.0000      5.00000
Davae      41.0000      5.00000
Davan      78.0000      240.000
Dave      34.0000      22180.0
Davelle      5.00000      89.0000
Daven      92.0000      2045.00
Davene      88.0000      5.00000
Daveon      16.0000      2220.00
Davey      22.0000      1882.00
Davi      421.000      712.000
Davian      100.000      3892.00
David      8702.00  2.03628e+06
Davida      2908.00      5.00000
Davie      239.000      1285.00
Davin      327.000      8834.00
Davine      241.000      96.0000
Davion      216.000      9878.00
Davione      11.0000      240.000
Davionne      68.0000      164.000
Davis      456.000      18505.0
Davon      371.000      11643.0
Davone      15.0000      529.000
Davonne      192.000      364.000
Davonte      5.00000      4005.00
Davy      108.000      1465.00
Davyn      63.0000      416.000
Dawan      35.0000      763.000
Dawn      235270.      813.000
Dawnte      6.00000      5.00000
Dawsen      5.00000      293.000
Dawson      391.000      26531.0
Dawsyn      115.000      193.000
Day      111.000      51.0000
Dayan      180.000      267.000
Daylan      71.0000      1898.00
Dayle      843.000      309.000
Daylee      300.000      6.00000
Daylen      226.000      2141.00
Daylin      811.000      1123.00
Dayln      6.00000      77.0000
Daylon      10.0000      2448.00
Daylyn      178.000      157.000
Daylynn      240.000      23.0000
Dayna      12796.0      82.0000
Dayne      171.000      3148.00
Dayon      11.0000      603.000
Dayshawn      5.00000      1167.00
Dayton      408.000      9537.00
Daytona      583.000      206.000
De      451.000      611.000
Dea      1075.00      5.00000
Dean      546.000      84418.0
Deana      19433.0      14.0000
Deandra      4730.00      828.000
Deandre      452.000      25270.0
Deandrea      2157.00      704.000
Deane      386.000      695.000
Deangelo      21.0000      10103.0
Deanie      263.000      10.0000
Deanna      101535.      227.000
Deanne      10464.0      5.00000
Deante      5.00000      2422.00
Deari      27.0000      5.00000
Dearion      6.00000      68.0000
Deaundra      318.000      120.000
Deaundrea      33.0000      6.00000
Deaven      183.000      541.000
Deaveon      30.0000      69.0000
Deavin      5.00000      127.000
Deavion      193.000      304.000
Deavon      29.0000      386.000
Debbie      101509.      237.000
Debora      13465.0      17.0000
Deborah      258951.      779.000
Debra      202760.      549.000
Decklyn      9.00000      35.0000
Declan      47.0000      14839.0
Declyn      36.0000      62.0000
Decota      5.00000      36.0000
Dedric      20.0000      1735.00
Dedrick      16.0000      3958.00
Dee      7122.00      1520.00
Deejay      5.00000      92.0000
Deena      10186.0      5.00000
Deidre      12510.0      11.0000
Deion      108.000      4613.00
Deivion      7.00000      10.0000
Deja      15068.0      86.0000
Dejah      2869.00      5.00000
Dejan      13.0000      298.000
Dejon      77.0000      2292.00
Dejour      14.0000      225.000
Dejuan      40.0000      4913.00
Deklyn      21.0000      135.000
Dekoda      11.0000      49.0000
Dekota      216.000      691.000
Del      138.000      1885.00
Dela      178.000      5.00000
Delaine      1087.00      74.0000
Delancey      50.0000      28.0000
Delancy      5.00000      5.00000
Delane      441.000      446.000
Delaney      29156.0      857.000
Delani      889.000      15.0000
Delano      5.00000      2956.00
Delayne      400.000      18.0000
Delbert      11.0000      7890.00
Deleon      14.0000      677.000
Delia      14281.0      18.0000
Delijah      42.0000      29.0000
Dell      334.000      1204.00
Delma      1401.00      112.000
Delon      38.0000      1090.00
Delone      5.00000      36.0000
Delorean      46.0000      221.000
Delores      12934.0      11.0000
Delorian      10.0000      36.0000
Delta      1092.00      21.0000
Delvin      22.0000      3507.00
Delyn      39.0000      11.0000
Delynn      490.000      34.0000
Demani      67.0000      244.000
Demarcus      29.0000      11817.0
Demaree      11.0000      51.0000
Demari      161.000      1166.00
Demaria      259.000      59.0000
Demarie      99.0000      52.0000
Demario      17.0000      5590.00
Demaris      448.000      278.000
Demauria      5.00000      9.00000
Demea      5.00000      12.0000
Demeatrice      41.0000      18.0000
Demery      15.0000      5.00000
Demetra      3069.00      12.0000
Demetre      12.0000      576.000
Demetres      6.00000      97.0000
Demetress      117.000      12.0000
Demetri      152.000      3123.00
Demetria      9741.00      141.000
Demetrias      49.0000      127.000
Demetric      400.000      1974.00
Demetrice      1631.00      1545.00
Demetrie      17.0000      283.000
Demetrious      57.0000      1549.00
Demetris      835.000      2403.00
Demetrise      25.0000      6.00000
Demetrius      1642.00      31485.0
Demetruis      5.00000      799.000
Demetrus      22.0000      627.000
Demian      14.0000      1413.00
Demilade      6.00000      19.0000
Demitri      23.0000      1599.00
Demitrice      6.00000      5.00000
Demitrius      11.0000      1737.00
Demond      25.0000      5441.00
Demoni      35.0000      103.000
Dempsey      131.000      1095.00
Dena      23405.0      56.0000
Denali      838.000      337.000
Denari      5.00000      27.0000
Dene      415.000      58.0000
Deneen      3470.00      7.00000
Denell      366.000      58.0000
Denelle      597.000      6.00000
Deni      523.000      133.000
Denim      262.000      850.000
Denis      703.000      7961.00
Denise      234100.      1019.00
Deniss      77.0000      5.00000
Deniz      556.000      639.000
Dennell      28.0000      10.0000
Denni      134.000      10.0000
Dennie      204.000      1212.00
Dennis      1396.00      206526.
Dennise      2703.00      72.0000
Denny      183.000      7383.00
Dennys      83.0000      391.000
Denver      779.000      6484.00
Denym      62.0000      67.0000
Denys      369.000      137.000
Denzel      11.0000      8442.00
Deon      1013.00      12692.0
Deondra      1324.00      410.000
Deondre      15.0000      3502.00
Deondrea      88.0000      68.0000
Deone      95.0000      110.000
Deonna      3305.00      5.00000
Deonne      320.000      47.0000
Deonta      36.0000      2351.00
Deonte      41.0000      7246.00
Deontra      18.0000      135.000
Deoveon      22.0000      6.00000
Deovion      43.0000      71.0000
Dequan      5.00000      3447.00
Derek      898.000      214514.
Dereon      314.000      1045.00
Derian      130.000      1061.00
Derick      39.0000      17376.0
Derin      100.000      714.000
Derion      44.0000      823.000
Deron      35.0000      5284.00
Derrell      10.0000      3734.00
Derrian      88.0000      588.000
Derrick      961.000      131073.
Derrie      10.0000      46.0000
Derrion      39.0000      1187.00
Derry      39.0000      744.000
Deryl      24.0000      730.000
Deryn      154.000      15.0000
Desani      57.0000      17.0000
Desean      11.0000      3361.00
Desha      804.000      5.00000
Deshae      184.000      41.0000
Deshan      12.0000      232.000
Deshane      17.0000      232.000
Deshannon      193.000      114.000
Deshante      68.0000      19.0000
Deshaun      231.000      4833.00
Deshawn      1183.00      13757.0
Deshay      284.000      183.000
Deshea      157.000      16.0000
Deshon      166.000      2218.00
Deshone      51.0000      273.000
Deshonte      6.00000      5.00000
Deshun      40.0000      1083.00
Desi      536.000      1719.00
Desire      4140.00      11.0000
Desiree      76675.0      198.000
Desmin      5.00000      147.000
Desmond      228.000      26438.0
Desmone      6.00000      41.0000
Dessie      933.000      17.0000
Destin      580.000      4488.00
Destine      1169.00      166.000
Destiny      135793.      460.000
Destri      26.0000      5.00000
Destry      140.000      1347.00
Destyn      83.0000      284.000
Detric      5.00000      415.000
Detrich      11.0000      112.000
Detrick      25.0000      1421.00
Deundra      102.000      163.000
Deva      589.000      11.0000
Devan      4964.00      12387.0
Devann      148.000      8.00000
Devante      57.0000      7413.00
Deven      1278.00      9608.00
Devery      69.0000      249.000
Devian      22.0000      245.000
Devin      16295.0      142615.
Devine      580.000      654.000
Devinn      100.000      264.000
Devion      26.0000      1567.00
Devlin      145.000      2780.00
Devlyn      152.000      293.000
Devon      18970.0      66093.0
Devone      112.000      681.000
Devonn      23.0000      396.000
Devonne      766.000      638.000
Devonta      36.0000      2782.00
Devonte      32.0000      10225.0
Devry      11.0000      27.0000
Devvon      5.00000      59.0000
Devyn      6527.00      5730.00
Devyne      116.000      55.0000
Devynn      807.000      184.000
Dewan      16.0000      603.000
Dewayne      100.000      18078.0
Dexter      93.0000      21663.0
Deylin      29.0000      13.0000
Deyon      11.0000      437.000
Deyonce      58.0000      7.00000
Dezi      101.000      173.000
Dezmyn      5.00000      16.0000
Dhani      51.0000      159.000
Dharma      513.000      7.00000
Di      28.0000      13.0000
Dia      1553.00      106.000
Diabolique      14.0000      7.00000
Diallo      5.00000      714.000
Diamante      230.000      541.000
Diamon      507.000      25.0000
Diamond      30861.0      1846.00
Diamonte      32.0000      426.000
Dian      1203.00      72.0000
Diana      202973.      944.000
Diandre      15.0000      539.000
Diane      158644.      560.000
Dianna      29215.0      35.0000
Dianne      23864.0      34.0000
Diante      20.0000      1260.00
Diarra      279.000      78.0000
Diavian      175.000      5.00000
Diavion      99.0000      15.0000
Dickie      11.0000      799.000
Diego      195.000      87037.0
Diem      345.000      24.0000
Diep      21.0000      6.00000
Dietrich      132.000      1371.00
Dijon      69.0000      1277.00
Dilan      62.0000      2561.00
Dillan      246.000      6019.00
Dillen      55.0000      614.000
Dillon      469.000      58194.0
Dillyn      103.000      363.000
Dilpreet      32.0000      38.0000
Dilyn      139.000      287.000
Dilynn      219.000      40.0000
Dima      192.000      55.0000
Dimitri      94.0000      6515.00
Dimon      49.0000      10.0000
Dina      26103.0      76.0000
Dinnie      5.00000      5.00000
Dion      1017.00      15673.0
Diondra      688.000      5.00000
Dione      2014.00      533.000
Dioni      20.0000      16.0000
Dionna      3531.00      5.00000
Dionne      9188.00      419.000
Dionte      26.0000      2824.00
Dior      1163.00      518.000
Disney      108.000      5.00000
Divine      1233.00      991.000
Divya      2091.00      10.0000
Dixie      9346.00      45.0000
Diya      2793.00      12.0000
Dj      13.0000      612.000
Djimon      11.0000      222.000
Djuan      7.00000      1377.00
Dmani      19.0000      33.0000
Doan      17.0000      37.0000
Dodi      409.000      5.00000
Dolores      17440.0      129.000
Domani      5.00000      151.000
Domanic      11.0000      1031.00
Domanique      375.000      141.000
Domenik      5.00000      180.000
Domenique      539.000      187.000
Dominek      5.00000      12.0000
Domineque      26.0000      15.0000
Domingue      68.0000      19.0000
Dominic      1099.00      115397.
Dominick      262.000      38142.0
Dominie      6.00000      137.000
Dominigue      165.000      46.0000
Dominik      89.0000      6403.00
Dominiq      5.00000      220.000
Dominique      49098.0      21140.0
Domino      69.0000      5.00000
Dominque      3864.00      2326.00
Dominquie      5.00000      5.00000
Domique      139.000      68.0000
Domnique      138.000      71.0000
Domonic      67.0000      2463.00
Domonique      5117.00      1704.00
Don      301.000      40093.0
Dona      3670.00      12.0000
Donae      191.000      6.00000
Donal      5.00000      992.000
Donald      1792.00      346994.
Donavan      5.00000      6965.00
Dondi      363.000      676.000
Dondra      394.000      20.0000
Dondrea      76.0000      17.0000
Donel      25.0000      324.000
Donell      409.000      3293.00
Donelle      900.000      316.000
Doni      499.000      134.000
Donie      39.0000      34.0000
Doniel      7.00000      341.000
Donielle      1950.00      91.0000
Doninique      73.0000      19.0000
Donique      122.000      36.0000
Donis      32.0000      24.0000
Donn      57.0000      1759.00
Donna      283323.      879.000
Donne      57.0000      39.0000
Donnel      47.0000      535.000
Donnell      681.000      10583.0
Donnelle      266.000      230.000
Donni      141.000      6.00000
Donnie      1036.00      26110.0
Donnis      147.000      132.000
Donny      28.0000      8048.00
Donovan      199.000      45909.0
Donsha      26.0000      25.0000
Donshae      27.0000      13.0000
Donshay      28.0000      64.0000
Donta      91.0000      3589.00
Dontae      17.0000      5074.00
Dontavia      108.000      11.0000
Donte      137.000      14167.0
Dontia      36.0000      13.0000
Dontrell      16.0000      2399.00
Donya      2072.00      265.000
Donyae      206.000      281.000
Donyale      354.000      79.0000
Donye      86.0000      247.000
Donyea      92.0000      164.000
Donyel      96.0000      80.0000
Donyell      398.000      504.000
Donyelle      372.000      15.0000
Donzell      5.00000      793.000
Dora      17063.0      56.0000
Dorain      7.00000      40.0000
Doral      36.0000      82.0000
Doran      31.0000      1319.00
Dorcus      69.0000      5.00000
Dore      129.000      5.00000
Dorean      105.000      85.0000
Doreen      19709.0      38.0000
Doren      5.00000      149.000
Dorey      43.0000      7.00000
Dorian      3583.00      16355.0
Dorien      48.0000      1020.00
Dorin      15.0000      118.000
Doris      28319.0      193.000
Dorn      12.0000      70.0000
Dorothy      59514.0      183.000
Dorren      10.0000      5.00000
Dorrian      31.0000      390.000
Dorris      296.000      82.0000
Dorsey      201.000      1085.00
Dory      717.000      108.000
Dossie      5.00000      11.0000
Doua      28.0000      39.0000
Doug      5.00000      14375.0
Douglas      1075.00      274077.
Dove      340.000      5.00000
Doyle      7.00000      6325.00
Drake      78.0000      28075.0
Draven      213.000      4907.00
Dream      850.000      49.0000
Dresden      138.000      475.000
Drew      5742.00      64045.0
Dristen      5.00000      44.0000
Dristin      12.0000      32.0000
Dru      985.000      1979.00
Drue      507.000      805.000
