,,,Chair,Speaker,YSP,,,,,,,,,,,,,,,,,,,,,,,,
1533068166,7/31/18 13:16,Rodriguez,F,M,2,,,,,,M:Q,, ;,,,,,,,,,,,,,,,,
1533068217,7/31/18 13:16,Rodriguez,F,M,2,,,,,,M:Q,, ;,,,,,,,,,,,,,,,,
1533068247,7/31/18 13:17,Rodriguez,F,M,2,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533068255,7/31/18 13:17,Rodriguez,F,M,2,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533068310,7/31/18 13:18,Rodriguez,F,M,2,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533068313,7/31/18 13:18,Rodriguez,F,M,2,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533053321,7/31/18 9:08,Roettenbacher,M,F,2,,,,,,M:Q,M:C,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,
1533053322,7/31/18 9:08,Roettenbacher,M,F,2,,,,,,M:Q,M:C,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,
1533053322,7/31/18 9:08,Roettenbacher,M,F,2,,,,,,M:Q,M:C,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,
1533053323,7/31/18 9:08,Roettenbacher,M,F,2,,,,,,M:Q,M:Q,M:Q,F:Q,F:Q,M:Q,,Second question author also gave a long comment.  ;,,,,,,,,,,,
1533053325,7/31/18 9:08,Roettenbacher,M,F,2,,,,,,M:Q,M:C,M:Q,F:C,F:Q,M:Q,, ;,,,,,,,,,,,
1533053333,7/31/18 9:08,Roettenbacher,M,F,2,,,,,,M:Q,M:C,M:Q,F:Q,F:Q,M:Q,,Talk starts 11:50 Talk ends 12:01 Q/A ends 12:08 ;,,,,,,,,,,,
1533053344,7/31/18 9:09,Roettenbacher,M,F,2,,,,,,M:Q,M:C,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,
1533053360,7/31/18 9:09,Roettenbacher,M,F,2,,,,,,M:Q,M:C,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,
1533053366,7/31/18 9:09,Roettenbacher,,,2,,,,,,M:Q,M:Q,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,
1533054065,7/31/18 9:21,Roettenbacher,M,F,2,,,,,,M:Q,M:C,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,
1533054190,7/31/18 9:23,Roettenbacher,M,F,2,,,,,,M:Q,M:C,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,
1533137227,8/1/18 8:27,Schiavon,M,M,SR,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533137313,8/1/18 8:28,Schiavon,M,M,SR,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533137318,8/1/18 8:28,Schiavon,M,M,SR,,,,,,F:Q,M:Q,M:Q,,3rd question by chair. ;,,,,,,,,,,,,,,
1533137319,8/1/18 8:28,Schiavon,M,M,SR,,,,,,F:Q,M:Q,M:Q,,Multiple qs and cs from the first questioners ;,,,,,,,,,,,,,,
1533137319,8/1/18 8:28,Schiavon,M,M,SR,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533137320,8/1/18 8:28,Schiavon,M,M,SR,,,,,,F:Q,M:Q,,Talk starts 10:57 Talk ends 11:23 Q/A ends 11:28 ;,,,,,,,,,,,,,,,
1533137321,8/1/18 8:28,Schiavon,M,M,SR,,,,,,F:Q,M:Q,M:Q,,Third question was from the chair.  ;,,,,,,,,,,,,,,
1533137335,8/1/18 8:28,Schiavon,M,M,SR,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533137342,8/1/18 8:29,Schiavon,M,M,SR,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533137417,8/1/18 8:30,Schiavon,M,M,SR,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533137464,8/1/18 8:31,Schiavon,M,M,SR,,,,,,F:Q,M:Q,,I got distracted after the second question but there were definitely more questions ;,,,,,,,,,,,,,,,
1533137731,8/1/18 8:35,Schiavon,M,M,SR,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532982102,7/30/18 13:21,Schmitt,M,M,SR,,,,,,M:C,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532982106,7/30/18 13:21,Schmitt,M,M,SR,,,,,,M:C,M:C,M:C,M:Q,,First, the chair commented, first questioner asked two qs at once,  ;,,,,,,,,,,
1532982108,7/30/18 13:21,Schmitt,M,M,SR,,,,,,M:C,M:Q,M:Q,,First male comment was from the chair before questions were taken from audience. ;,,,,,,,,,,,,,,
1532982114,7/30/18 13:21,Schmitt,M,M,SR,,,,,,M:Q,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1532982147,7/30/18 13:22,Schmitt,M,M,SR,,,,,,M:C,M:Q,,This speaker was snitty to the previous speaker over a minor terminology point - he made a mean comment to her after her talk too. First comment by chair. ;,,,,,,,,,,,,,,,
1532982164,7/30/18 13:22,Schmitt,M,M,SR,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533303297,8/3/18 6:34,Scholz,M,M,,,,,,,M:Q,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1533303297,8/3/18 6:34,Scholz,M,M,,,,,,,M:Q,F:Q,M:Q,M:Q,,Talk starts 09:18 Talk ends 09:31 Q/A ends 09:34 ;,,,,,,,,,,,,,
1533303298,8/3/18 6:34,Scholz,M,M,,,,,,,M:Q,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1533303303,8/3/18 6:35,Scholz,M,M,,,,,,,M:Q,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1533303304,8/3/18 6:35,Scholz,M,M,,,,,,,M:Q,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1533303304,8/3/18 6:35,Scholz,M,M,,,,,,,M:Q,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1533303306,8/3/18 6:35,Scholz,,,,,,,,,M:Q,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1533303307,8/3/18 6:35,Scholz,M,M,,,,,,,M:Q,F:Q,M:Q,M:Q,,Third questions was from the session chair ;,,,,,,,,,,,,,
1533303307,8/3/18 6:35,Scholz,M,M,,,,,,,M:Q,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1533303311,8/3/18 6:35,Scholz,M,M,,,,,,,M:Q,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1533303364,8/3/18 6:36,Scholz,M,M,,,,,,,M:Q,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1533303424,8/3/18 6:37,Scholz,M,M,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533303603,8/3/18 6:40,Scholz,M,M,,,,,,,M:Q,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1533063582,7/31/18 11:59,Shapiro,M,M,9,,,,,,M:C,M:Q,, ;,,,,,,,,,,,,,,,
1533065502,7/31/18 12:31,Shapiro,M,M,9,,,,,,M:Q,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1533302239,8/3/18 6:17,Shporer,M,M,9,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533302241,8/3/18 6:17,Shporer,M,M,9,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533302242,8/3/18 6:17,Shporer,,,9,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533302244,8/3/18 6:17,Shporer,M,M,9,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533302245,8/3/18 6:17,Shporer,M,M,9,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533302250,8/3/18 6:17,Shporer,M,M,9,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533302251,8/3/18 6:17,Shporer,M,M,9,,,,,,M:Q,M:Q,M:Q,,Talk starts 09:04 Talk ends 09:13 Q/A ends 09:17 ;,,,,,,,,,,,,,,
1533302278,8/3/18 6:17,Shporer,M,M,9,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533302303,8/3/18 6:18,Shporer,M,M,9,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1533303149,8/3/18 6:32,Shporer,M,M,9,,,,,,M:Q,M:Q,M:Q,,Got distracted after the third question - unsure if there were anymore but the first three should be good ;,,,,,,,,,,,,,,
1533303247,8/3/18 6:34,Shporer,M,M,9,,,,,,M:Q,M:Q,M:Q, ;,,,,,,,,,,,,,,,
1533234794,8/2/18 11:33,Sills,M,F,20,,,,,,M:Q,F:Q,, ;,,,,,,,,,,,,,,,
1533234796,8/2/18 11:33,Sills,M,F,20,,,,,,M:Q,F:Q,, ;,,,,,,,,,,,,,,,
1533234797,8/2/18 11:33,Sills,M,F,20,,,,,,M:Q,F:Q,, ;,,,,,,,,,,,,,,,
1533234798,8/2/18 11:33,Sills,M,F,20,,,,,,M:Q,F:C,, ;,,,,,,,,,,,,,,,
1533234840,8/2/18 11:34,Sills,M,F,20,,,,,,M:Q,F:Q,, ;,,,,,,,,,,,,,,,
1532977911,7/30/18 12:11,Skinner,F,M,4,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1532977911,7/30/18 12:11,Skinner,F,M,4,,,,,,M:Q,M:Q,M:Q,,Talk starts 14:58 Talk ends 15:08 Q/A ends 15:11 ;,,,,,,,,,,,,,,
1532977984,7/30/18 12:13,Skinner,,,4,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532968683,7/30/18 9:38,Smiljanic,F,M,10,,,,,,F:Q,M:Q,M:Q,,Didn’t catch last name. Talk about Metal poor stars ;,,,,,,,,,,,,,,
1532968684,7/30/18 9:38,Smiljanic,F,M,10,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532968686,7/30/18 9:38,Smiljanic,,,10,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532968688,7/30/18 9:38,Smiljanic,F,M,10,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532968688,7/30/18 9:38,Smiljanic,F,M,10,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532968690,7/30/18 9:38,Smiljanic,F,M,10,,,,,,F:Q,M:Q,M:Q,,Talk starts 12:25 Talk ends 12:35 Q/A ends 12:38 ;,,,,,,,,,,,,,,
1532968691,7/30/18 9:38,Smiljanic,F,M,10,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532968692,7/30/18 9:38,Smiljanic,F,M,10,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532968695,7/30/18 9:38,Smiljanic,F,M,10,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532968714,7/30/18 9:38,Smiljanic,F,M,10,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532968824,7/30/18 9:40,Smiljanic,F,M,10,,,,,,F:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532976377,7/30/18 11:46,Somers,M,M,2,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533242168,8/2/18 13:36,Testa,M,F,,,,,,,M:Q,F:Q,M:Q,M:C,M:Q,,This was a 13 minute talk with 4 minutes for questions as part of the DKIST splinter session at Cool Stars 20.  ;,,,,,,,,,,,,
1532957001,7/30/18 6:23,Thevenin,F,M,,,,,,,M:Q,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1532957002,7/30/18 6:23,Thevenin,F,M,,,,,,,F:Q,M:Q,M:Q,M:Q,M:C,F:Q,,First question by female chair. Male comment on previous question. Last question by female chair. ;,,,,,,,,,,,
1532957003,7/30/18 6:23,Thevenin,F,M,,,,,,,F:Q,M:Q,M:Q,M:C,F:Q,,First question from (female) chair. Last question from (female) chair. Only female questions asked by chair. ;,,,,,,,,,,,,
1532957006,7/30/18 6:23,Thevenin,F,M,,,,,,,M:Q,M:Q,M:Q,M:C,F:Q,,M:C was an audience member from the speaker's team who was called on to answer a question; final question was by chair ;,,,,,,,,,,,,
1532957008,7/30/18 6:23,Thevenin,F,M,,,,,,,M:Q,M:Q,M:Q,M:C,F:Q,, ;,,,,,,,,,,,,
1532957009,7/30/18 6:23,Thevenin,F,M,,,,,,,M:Q,M:Q,M:Q,F:Q,,Speaker referred the 3rd question to a colleague in the audience (the colleague was male). 4th question was from the session chair. ;,,,,,,,,,,,,,
1532957011,7/30/18 6:23,Thevenin,F,M,,,,,,,F:Q,M:Q,M:Q,M:Q,M:C,M:Q,F:Q,, ;,,,,,,,,,,
1532957012,7/30/18 6:23,Thevenin,F,M,,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,,Counting chair prerogative question. Also, chair insisted on taking the first three questions whose hands went up. And I might have missed one before the final FQ.  ;,,,,,,,,,,,
1532957012,7/30/18 6:23,Thevenin,F,M,,,,,,,M:Q,M:Q,M:Q,,Chair asked her own question at end  ;,,,,,,,,,,,,,,
1532957013,7/30/18 6:23,Thevenin,F,M,,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,,Female questions were from the chair. ;,,,,,,,,,,,,
1532957014,7/30/18 6:23,Thevenin,F,M,,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,,Chair (female) asked a question before the audience questions begun and the last question. No female questions from audience. ;,,,,,,,,,,,,
1532957021,7/30/18 6:23,Thevenin,F,M,,,,,,,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,,
1532957025,7/30/18 6:23,Thevenin,F,M,,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,,(includes first and last questions by FirstName the chair) ;,,,,,,,,,,,,
1532957770,7/30/18 6:36,Thevenin,F,M,,,,,,,M:Q,M:Q,M:Q,M:Q,, ;,,,,,,,,,,,,,
1533227595,8/2/18 9:33,Tofflemire,M,M,0,,,,,,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,,,
1533227595,8/2/18 9:33,Tofflemire,M,M,0,,,,,,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,,,
1533227599,8/2/18 9:33,Tofflemire,M,M,0,,,,,,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,,,
1533227603,8/2/18 9:33,Tofflemire,M,M,0,,,,,,M:Q,F:C,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,,
1533227603,8/2/18 9:33,Tofflemire,M,M,0,,,,,,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,,,
1533227616,8/2/18 9:33,Tofflemire,M,M,0,,,,,,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,,,
1533227676,8/2/18 9:34,Tofflemire,M,M,0,,,,,,M:Q,F:Q,M:Q,, ;,,,,,,,,,,,,,,
1533227677,8/2/18 9:34,Tofflemire,M,M,0,,,,,,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,,,
1533234561,8/2/18 11:29,Tofflemire,M,M,0,,,,,,M:Q,F:Q,F:Q,M:Q,, ;,,,,,,,,,,,,,
1533068999,7/31/18 13:29,Uitenbroek ,M,M,SR,,,,,,F:Q,F:Q,, ;,,,,,,,,,,,,,,,
1533130528,8/1/18 6:35,Valenti,F,M,SR,,,,,,M:Q,M:C,M:Q,F:Q,M:Q,, ;,,,,,,,,,,,,
1533130532,8/1/18 6:35,Valenti,F,M,SR,,,,,,M:Q,M:C,M:Q,F:Q,M:Q,, ;,,,,,,,,,,,,
1533130533,8/1/18 6:35,Valenti,F,M,SR,,,,,,M:Q,M:C,M:Q,F:Q,M:Q,, ;,,,,,,,,,,,,
1533130534,8/1/18 6:35,Valenti,F,M,SR,,,,,,M:Q,M:C,M:Q,F:Q,M:Q,, ;,,,,,,,,,,,,
1533130536,8/1/18 6:35,Valenti,F,M,SR,,,,,,M:Q,M:C,M:Q,F:Q,M:Q,,Male comment was long and rambling, not cut off of chair.  ;,,,,,,,,,,,
1533130544,8/1/18 6:35,Valenti,F,M,SR,,,,,,M:Q,M:C,M:Q,F:Q,M:Q,, ;,,,,,,,,,,,,
1533130552,8/1/18 6:35,Valenti,F,M,SR,,,,,,M:Q,M:C,M:Q,F:Q,M:Q,, ;,,,,,,,,,,,,
1533130554,8/1/18 6:35,Valenti,F,M,SR,,,,,,M:Q,M:C,M:Q,F:Q,M:Q,, ;,,,,,,,,,,,,
1533130565,8/1/18 6:36,Valenti,F,M,SR,,,,,,M:Q,M:C,M:Q,F:Q,,Talk starts 09:19 Talk ends 09:30 Q/A ends 09:35 ;,,,,,,,,,,,,,
1533130612,8/1/18 6:36,Valenti,F,M,SR,,,,,,M:Q,M:C,M:Q,F:Q,M:Q,, ;,,,,,,,,,,,,
1533130868,8/1/18 6:41,Valenti,F,M,SR,,,,,,M:Q,M:C,M:Q,F:Q,, ;,,,,,,,,,,,,,
1533131153,8/1/18 6:45,Valenti,F,M,SR,,,,,,M:Q,M:C,M:Q,F:Q,M:Q,, ;,,,,,,,,,,,,
1532964690,7/30/18 8:31,Vallenari,F,F,,,,,,,F:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1532964691,7/30/18 8:31,Vallenari,F,F,,,,,,,F:Q,M:Q,F:Q,,(invited talk, new chair (F) ) ;,,,,,,,,,,,,,
1532964697,7/30/18 8:31,Vallenari,F,F,,,,,,,F:Q,M:Q,F:Q,,Talk starts 10:58 (scheduled 10:55) Talk ends 11:26 Q/A ends 11:31 ;,,,,,,,,,,,,,,
1532964699,7/30/18 8:31,Vallenari,F,F,,,,,,,F:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1532964700,7/30/18 8:31,Vallenari,F,F,,,,,,,F:Q,M:Q,F:Q,,No questions initial, chair asked again, specifically mentioning certain topics in the talk and waited ample time, eventually questions got asked, first by a woman. ;,,,,,,,,,,
1532964701,7/30/18 8:31,Vallenari,F,F,,,,,,,F:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1532964722,7/30/18 8:32,Vallenari,F,F,,,,,,,F:Q,M:Q,F:Q,,Struggle for questions initially. ;,,,,,,,,,,,,,,
1532965460,7/30/18 8:44,Vallenari,F,F,,,,,,,F:Q,M:Q,M:C,F:Q,, ;,,,,,,,,,,,,,
1532964699,7/30/18 8:31,Vallenari,F,F,,,,,,,F:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1532986591,7/30/18 14:36,van Saders,F,F,4,,,,,,F:Q,F:Q,, ;,,,,,,,,,,,,,,,
1532986592,7/30/18 14:36,van Saders,M,F,4,,,,,,F:Q,M:Q,,Talk starts 17:20 Talk ends  17:33 Q/A ends 17:36 ;,,,,,,,,,,,,,,,
1532986638,7/30/18 14:37,van Saders,M,F,4,,,,,,F:Q,F:Q,, ;,,,,,,,,,,,,,,,
1532994889,7/30/18 16:54,van Saders,M,F,4,,,,,,F:Q,F:Q,, ;,,,,,,,,,,,,,,,
1533008362,7/30/18 20:39,van Saders,M,F,4,,,,,,F:Q,F:Q,,didnt press submit earlier! ;,,,,,,,,,,,,,,,
1532964709,7/30/18 8:31,Vallenari,F,F,,,,,,,F:Q,M:Q,F:Q,,Very long no-question time before the first question. ;,,,,,,,,,,,,,,
1532964690,7/30/18 8:31,Vallenari,F,F,,,,,,,F:Q,M:Q,M:C,F:Q,, ;,,,,,,,,,,,,,
1533061725,7/31/18 11:28,Villadsen,F,F,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533311885,8/3/18 8:58,Vos,F,F,,,,,,,F:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533311887,8/3/18 8:58,Vos,F,F,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533311887,8/3/18 8:58,Vos,F,F,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533311889,8/3/18 8:58,Vos,F,F,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533311889,8/3/18 8:58,Vos,F,F,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533311890,8/3/18 8:58,Vos,F,,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533311891,8/3/18 8:58,Vos,F,F,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533311891,8/3/18 8:58,Vos,F,F,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533311893,8/3/18 8:58,Vos,F,F,,,,,,,M:Q,M:Q,,Talk starts 11:43 Talk ends 11:55 Q/A ends 11:57 ;,,,,,,,,,,,,,,,
1533311896,8/3/18 8:58,Vos,F,F,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533311900,8/3/18 8:58,Vos,F,F,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533241221,8/2/18 13:20,Warren,M,M,,,,,,,M:Q,M:Q,M:Q,M:Q,,This was a 13 minute talk with 4 minute for questions as part of the DKIST splinter session at Cool Stars 20. ;,,,,,,,,,,,,,
1533043212,7/31/18 6:20,Weber,M,F,,,,,,,M:Q,,,clarification on plot ;,,,,,,,,,,,,,,,
1533043231,7/31/18 6:20,Weber,M,F,,,,,,,M:Q,, ;,,,,,,,,,,,,,,,,
1533043390,7/31/18 6:23,Weber,M,F,,,,,,,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1533043395,7/31/18 6:23,Weber,M,F,,,,,,,F:Q,, ;,,,,,,,,,,,,,,,,
1533043396,7/31/18 6:23,Weber,M,F,,,,,,,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1533043396,7/31/18 6:23,Weber,M,F,,,,,,,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1533043397,7/31/18 6:23,Weber,M,F,,,,,,,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1533043397,7/31/18 6:23,Weber,M,F,,,,,,,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1533043398,7/31/18 6:23,Weber,M,F,,,,,,,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1533043398,7/31/18 6:23,Weber,M,F,,,,,,,M:Q,M:Q,F:Q,,Talk starts 09:07 Talk ends 09:18 Q/A ends 09:23 ;,,,,,,,,,,,,,,
1533043400,7/31/18 6:23,Weber,M,F,,,,,,,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1533043401,7/31/18 6:23,Weber,M,F,,,,,,,M:Q,M:Q,F:C,, ;,,,,,,,,,,,,,,
1533043407,7/31/18 6:23,Weber,M,F,,,,,,,M:Q,M:Q,M:C,F:Q,, ;,,,,,,,,,,,,,
1533043418,7/31/18 6:23,Weber,M,F,,,,,,,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1533043431,7/31/18 6:23,Weber,M,F,,,,,,,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1533043524,7/31/18 6:25,Weber,M,F,,,,,,,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1533043567,7/31/18 6:26,Weber,M,F,,,,,,,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1532976067,7/30/18 11:41,Weingrill ,M,M,,,,,,,F:Q,M:C,M:C,M:Q,,the comment floodgates have opened... ;,,,,,,,,,,,,,
1532976079,7/30/18 11:41,Weingrill ,M,M,,,,,,,F:Q,M:C,M:C,M:Q,, ;,,,,,,,,,,,,,
1532976081,7/30/18 11:41,Weingrill ,M,M,,,,,,,F:Q,M:C,M:C,M:Q,, ;,,,,,,,,,,,,,
1532976082,7/30/18 11:41,Weingrill ,M,M,,,,,,,F:Q,M:C,M:C,M:Q,, ;,,,,,,,,,,,,,
1532976094,7/30/18 11:41,Weingrill ,M,M,,,,,,,F:Q,M:C,M:C,M:Q,, ;,,,,,,,,,,,,,
1532976448,7/30/18 11:47,Weingrill ,M,M,,,,,,,F:Q,M:C,M:C,M:Q,, ;,,,,,,,,,,,,,
1533143275,8/1/18 10:07,Witzke,M,F,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533143284,8/1/18 10:08,Witzke,M,F,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1533151877,8/1/18 12:31,Witzke,M,F,,,,,,,M:Q,M:Q,, ;,,,,,,,,,,,,,,,
1532965780,7/30/18 8:49,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,
1532965781,7/30/18 8:49,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,
1532965787,7/30/18 8:49,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,
1532965788,7/30/18 8:49,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,
1532965790,7/30/18 8:49,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,
1532965790,7/30/18 8:49,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,
1532965794,7/30/18 8:49,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,,Talk starts 11:32 Talk ends 11:43 Q/A ends 11:49 ;,,,,,,,,,,,,
1532965794,7/30/18 8:49,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,
1532965795,7/30/18 8:49,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,
1532965798,7/30/18 8:49,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,F:Q,,might have missed a question (perhaps the second one) ;,,,,,,,,,,,,,
1532965809,7/30/18 8:50,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,M:Q,F:C,, ;,,,,,,,,,,,,
1532965832,7/30/18 8:50,Wright,F,M,9,,,,,,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,,,
1532965838,7/30/18 8:50,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,
1532966269,7/30/18 8:57,Wright,F,M,9,,,,,,F:Q,M:Q,M:Q,M:Q,F:Q,, ;,,,,,,,,,,,,
1532959094,7/30/18 6:58,Zari,F,F,0,,,,,,F:Q,M:C,, ;,,,,,,,,,,,,,,,
1532959095,7/30/18 6:58,Zari,F,F,0,,,,,,F:Q,M:C,, ;,,,,,,,,,,,,,,,
1532959098,7/30/18 6:58,Zari,F,F,0,,,,,,F:Q,M:C,, ;,,,,,,,,,,,,,,,
1532959100,7/30/18 6:58,Zari,F,F,0,,,,,,F:Q,M:Q,, ;,,,,,,,,,,,,,,,
1532959100,7/30/18 6:58,Zari,F,F,0,,,,,,F:Q,M:C,, ;,,,,,,,,,,,,,,,
1532959100,7/30/18 6:58,Zari,F,F,0,,,,,,F:Q,M:Q,, ;,,,,,,,,,,,,,,,
1532959101,7/30/18 6:58,Zari,F,F,0,,,,,,F:Q,M:C,, ;,,,,,,,,,,,,,,,
1532959105,7/30/18 6:58,Zari,F,F,0,,,,,,F:Q,M:C,, ;,,,,,,,,,,,,,,,
1532959107,7/30/18 6:58,Zari,F,F,0,,,,,,F:Q,M:C,,Talk starts 09:44 (scheduled 09:35) Talk ends 09:56, questions end 09:58. ;,,,,,,,,,,,,,,
